HOUR,Bat1
0.08333333333333333,0.8587112732893228
0.16666666666666666,0.8982946066226561
0.25,0.9378779399559894
0.3333333333333333,0.9774612732893228
0.41666666666666663,0.9999999999999999
0.49999999999999994,0.9999999999999999
