HOUR,B1,M1,M2,M3,B2,B3,B4,B5,B6
0.08333333333333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666666666666666,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.41666666666666663,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.49999999999999994,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
