HOUR,EV1
0.08333333333333333,0.6375152504515289
0.16666666666666666,0.7027550618714372
0.25,0.7522801858373839
0.3333333333333333,0.7951373270341118
0.41666666666666663,0.8345341951523737
0.49999999999999994,0.8621403047728637
0.5833333333333334,0.8835688754634728
0.6666666666666666,0.8980123657403564
0.75,0.8999999999999999
0.8333333333333334,0.9
0.9166666666666666,0.8999999999999999
1.0,0.9
1.0833333333333333,0.8999999999999999
1.1666666666666665,0.8999999999999999
1.2499999999999998,0.8999999999999999
1.3333333333333333,0.8999999999999999
1.4166666666666665,0.8999999999999999
1.4999999999999998,0.8999999999999999
1.5833333333333333,0.8999999999999999
1.6666666666666665,0.8999999999999999
1.7499999999999998,0.8999999999999999
