HOUR,Bat1
0.08333333333333333,0.1
0.16666666666666666,0.1
0.25,0.1
0.3333333333333333,0.1
0.41666666666666663,0.1
0.49999999999999994,0.1
0.5833333333333334,0.1
0.6666666666666666,0.1
0.75,0.1
0.8333333333333334,0.1
0.9166666666666666,0.1
1.0,0.1
1.0833333333333333,0.1
1.1666666666666665,0.1
1.2499999999999998,0.1
1.3333333333333333,0.1
1.4166666666666665,0.1
1.4999999999999998,0.1
1.5833333333333333,0.1
1.6666666666666665,0.1
1.7499999999999998,0.1
